,index,movieId,Mean_rating,Total_ratings,title,startYear,IMDBRating,IMBDVotes,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,language_en,language_es,language_fr,Adult_0,region_FR,region_US
5487,5487,26717,0.5,1,Begotten (1990),1989.0,5.8,9820,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5488,5488,26726,2.5,1,Dutch (1991),1991.0,6.5,11499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5489,5489,26729,3.8,5,Hearts of Darkness: A Filmmakers Apocalypse (1991),1991.0,8.1,18882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5490,5490,26732,4.0,1,Johnny Stecchino (1991),1991.0,7.2,9934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5491,5491,26736,4.5,1,Riki-Oh: The Story of Ricky (Lik Wong) (1991),1991.0,7.1,12538,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5492,5492,26741,1.5,1,Mannequin 2: On the Move (1991),1991.0,4.5,5661,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5493,5493,26743,2.5,1,Only Yesterday (Omohide poro poro) (1991),1991.0,7.6,26347,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5494,5494,26745,2.5,1,Other People's Money (1991),1991.0,6.2,7890,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5495,5495,26750,3.25,2,Quigley Down Under (1990),1990.0,6.9,19434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5496,5496,26761,3.0,1,Prime Suspect 2 (1992),1992.0,8.1,3192,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
5497,5497,26764,1.25,2,Captain America (1990),1990.0,3.2,11218,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
5498,5498,26765,2.75,2,City Hunter (Sing si lip yan) (1993),1993.0,6.5,9931,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5499,5499,26776,3.892857142857143,14,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),1992.0,7.7,76179,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5500,5500,26777,4.0,1,"Stolen Children (Ladro di bambini, Il) (1992)",1992.0,7.5,2468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5501,5501,26778,3.0,3,Ladybugs (1992),1992.0,5.5,8787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5502,5502,26782,2.0,1,"Mambo Kings, The (1992)",1992.0,6.4,5062,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
5503,5503,26791,1.5,1,Shining Through (1992),1992.0,6.5,9036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
5504,5504,26792,1.5,2,Sidekicks (1992),1992.0,5.1,7805,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5505,5505,26796,3.5,1,"Heart in Winter, A (Un coeur en hiver) (1992)",1992.0,7.6,8870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5506,5506,26797,3.0,1,Visions of Light: The Art of Cinematography (1992),1992.0,7.7,3013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5507,5507,26810,4.833333333333333,3,Bad Boy Bubby (1993),1993.0,7.4,12336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5508,5508,26812,2.75,2,Barbarians at the Gate (1993),1993.0,7.2,2809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5509,5509,26819,2.5,1,Fortress (1992),1992.0,5.9,27252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5510,5510,26828,1.5,1,Mr. Nanny (1993),1993.0,3.8,8784,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5511,5511,26840,5.0,1,Sonatine (Sonachine) (1993),1993.0,7.5,17697,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5512,5512,26849,5.0,1,"Stand, The (1994)",1994.0,7.2,31867,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5513,5513,26854,2.5,1,"Darkman II: Return of Durant, The (1995)",1995.0,5.1,4826,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5514,5514,26861,3.5,1,Freaked (1993),1993.0,6.4,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5515,5515,26865,3.375,4,Fist of Legend (Jing wu ying xiong) (1994),1994.0,7.5,22182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5516,5516,26870,2.6666666666666665,3,Major League II (1994),1994.0,5.6,24898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5517,5517,26871,2.25,2,My Father the Hero (1994),1994.0,5.5,10458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5518,5518,26875,4.0,1,"Pure Formality, A (Pura formalità, Una) (1994)",1994.0,7.7,10260,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5519,5519,26887,3.0,1,"Langoliers, The (1995)",1995.0,6.1,26518,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
5520,5520,26900,3.0,1,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",1995.0,6.6,833,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5521,5521,26901,2.5,1,Last of the Dogmen (1995),1995.0,7.0,4863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5522,5522,26903,3.8,5,Whisper of the Heart (Mimi wo sumaseba) (1995),1995.0,7.9,50590,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5523,5523,26913,1.5,1,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1994.0,7.3,8029,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5524,5524,26928,5.0,1,"Summer's Tale, A (Conte d'été) (1996)",1996.0,7.6,6428,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5525,5525,26940,2.5,1,"Late Shift, The (1996)",1996.0,6.8,3039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5526,5526,26947,2.5,1,Pusher (1996),1996.0,7.4,34147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5527,5527,26958,3.5,1,Emma (1996),1996.0,7.0,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5528,5528,26965,3.5,2,"Boxer, The (1997)",1997.0,7.0,18943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5529,5529,26974,3.1666666666666665,3,Gummo (1997),1997.0,6.7,31758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5530,5530,26985,4.5,1,Nirvana (1997),1997.0,6.1,6182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
5531,5531,26999,3.0,2,"Lion King II: Simba's Pride, The (1998)",1998.0,6.5,60125,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
5532,5532,27002,3.5,1,From the Earth to the Moon (1998),1998.0,8.6,10862,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5533,5533,27003,3.0,1,Beowulf (1999),1999.0,4.1,11106,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5534,5534,27006,3.5,1,RKO 281 (1999),1999.0,7.0,5624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5535,5535,27008,1.0,1,From Dusk Till Dawn 2: Texas Blood Money (1999) ,1999.0,4.2,15177,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5536,5536,27020,3.4,5,Gia (1998),1998.0,7.0,40946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5537,5537,27022,4.0,1,Thursday (1998),1998.0,7.2,17062,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5538,5538,27032,3.5,2,Who Am I? (Wo shi shei) (1998),1998.0,6.8,36501,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
5539,5539,27036,3.0,1,Merlin (1998),1998.0,7.1,20247,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5540,5540,27074,1.5,1,Brave New World (1998),1998.0,5.2,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5541,5541,27075,3.0,1,Addams Family Reunion (1998),1998.0,3.9,4006,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5542,5542,27105,2.5,1,Purgatory (1999),1999.0,6.9,3643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5543,5543,27124,2.0,1,Bleeder (1999),1999.0,6.8,6910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5544,5544,27134,4.0,1,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),2001.0,6.5,21017,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5545,5545,27140,3.0,1,Candyman 3: Day of the Dead (1999),1999.0,4.0,5109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5546,5546,27155,2.0,1,"Batman/Superman Movie, The (1998)",1997.0,7.8,8557,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
5547,5547,27156,4.3,5,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",1997.0,8.1,37766,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5548,5548,27176,4.5,1,Style Wars (1983),1983.0,8.1,2684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5549,5549,27178,4.0,1,In July (Im Juli) (2000),2000.0,7.7,20871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5550,5550,27186,4.0,2,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),1998.0,7.5,8620,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5551,5551,27193,3.875,4,Taxi 2 (2000),2000.0,6.5,50820,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5552,5552,27246,4.0,1,If These Walls Could Talk 2 (2000),2000.0,7.1,6560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5553,5553,27251,2.75,2,"10th Kingdom, The (2000)",2000.0,8.3,17452,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5554,5554,27255,3.5,1,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",1999.0,7.5,8642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5555,5555,27266,4.071428571428571,7,2046 (2004),2004.0,7.4,50353,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
5556,5556,27306,1.5,1,Bartleby (2001),2001.0,6.4,1899,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5557,5557,27311,3.5,3,Batman Beyond: Return of the Joker (2000),2000.0,7.8,23471,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
5558,5558,27317,3.75,6,Audition (Ôdishon) (1999),1999.0,7.2,72065,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
5559,5559,27320,5.0,1,"Nine Lives of Tomas Katz, The (2000)",2000.0,7.0,1052,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5560,5560,27328,4.5,1,Monday (2000),2000.0,7.4,2120,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5561,5561,27329,4.0,1,Paradise Lost 2: Revelations (2000),2000.0,7.6,8118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5562,5562,27368,4.0,3,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),2002.0,6.6,48573,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5563,5563,27369,4.0,1,Daria: Is It Fall Yet? (2000),2000.0,8.2,3661,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5564,5564,27370,4.5,1,Late Night Shopping (2001),2001.0,6.9,2072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5565,5565,27373,5.0,1,61* (2001),2001.0,7.8,13709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5566,5566,27397,4.25,4,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),2000.0,7.8,26121,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
5567,5567,27408,3.3333333333333335,3,Ripley's Game (2002),2002.0,6.6,17185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5568,5568,27416,3.75,2,Jalla! Jalla! (2000),2000.0,6.7,12864,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5569,5569,27420,2.0,1,Teknolust (2002),2002.0,5.3,1275,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
5570,5570,27426,2.5,1,"Accidental Spy, The (Dak miu mai shing) (2001)",2001.0,5.9,16278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5571,5571,27434,1.5,3,Darkness (2002),2002.0,5.5,18742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5572,5572,27441,3.25,2,Blood: The Last Vampire (2000),2000.0,6.7,11889,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5573,5573,27450,2.5,1,Blueberry (2004),2004.0,5.2,10291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5574,5574,27473,2.5,1,American Psycho II: All American Girl (2002),2002.0,3.8,14396,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5575,5575,27478,3.0,3,Ali G Indahouse (2002),2002.0,6.3,85485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5576,5576,27480,4.5,1,Dead or Alive 2: Tôbôsha (2000),2000.0,6.8,3491,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5577,5577,27482,3.75,2,Cube 2: Hypercube (2002),2002.0,5.6,62225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
5578,5578,27491,3.0,1,Pulse (Kairo) (2001),2001.0,6.5,16528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
5579,5579,27513,3.0,1,Dog Days (Hundstage) (2001),2001.0,7.1,5885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5580,5580,27523,5.0,1,My Sassy Girl (Yeopgijeogin geunyeo) (2001),2001.0,8.0,45094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5581,5581,27539,2.5,1,Undertaking Betty (Plots with a View) (2002),2002.0,6.6,4695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5582,5582,27549,1.5,1,Dead or Alive: Final (2002),2002.0,5.7,2340,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
5583,5583,27563,4.333333333333333,3,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",2001.0,7.1,8394,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
5584,5584,27584,3.5,2,Dead End (2003),2003.0,6.6,25910,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5585,5585,27592,3.8,5,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),2002.0,7.6,61965,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5586,5586,27604,3.125,4,Suicide Club (Jisatsu saakuru) (2001),2001.0,6.6,18539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
5587,5587,27611,3.8157894736842106,19,Battlestar Galactica (2003),2003.0,8.6,68298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
5588,5588,27618,2.75,2,"Sound of Thunder, A (2005)",2005.0,4.2,18813,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
5589,5589,27619,4.5,2,"Lion King 1½, The (2004)",2004.0,6.5,36762,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5590,5590,27627,4.5,1,Oasis (2002),2002.0,7.9,8122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5591,5591,27644,3.5,1,Remember Me (Ricordati di me) (2003),2003.0,6.4,4054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5592,5592,27660,3.7,20,"Animatrix, The (2003)",2003.0,7.4,70913,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5593,5593,27664,3.25,2,"Brown Bunny, The (2003)",2003.0,5.0,13686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5594,5594,27667,3.0,1,Ju-on: The Curse (2000),2000.0,6.9,7262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5595,5595,27674,3.75,4,11:14 (2003),2003.0,7.2,44624,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5596,5596,27683,2.0,1,Tremors 4: The Legend Begins (2004),2004.0,5.3,11741,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
5597,5597,27685,1.75,2,Bring It On Again (2004),2004.0,4.5,9648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5598,5598,27689,2.5,1,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",2004.0,6.0,19538,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5599,5599,27692,3.5,1,And Starring Pancho Villa as Himself (2003),2003.0,6.5,3079,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
5600,5600,27704,5.0,1,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),2003.0,4.7,19243,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
5601,5601,27705,1.5,1,In Hell (2003),2003.0,6.2,18573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5602,5602,27706,3.16,25,Lemony Snicket's A Series of Unfortunate Events (2004),2004.0,6.8,194788,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5603,5603,27708,4.0,1,Helen of Troy (2003),2003.0,6.2,6160,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5604,5604,27716,4.5,1,"Green Butchers, The (Grønne slagtere, De) (2003)",2003.0,7.3,19435,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5605,5605,27721,3.6666666666666665,6,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",2004.0,7.6,70571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
5606,5606,27722,4.166666666666667,3,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),2003.0,7.5,10786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5607,5607,27728,2.1666666666666665,3,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),2004.0,7.5,35965,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
5608,5608,27731,3.75,8,"Cat Returns, The (Neko no ongaeshi) (2002)",2002.0,7.2,48133,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5609,5609,27741,3.8333333333333335,6,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002.0,8.1,22074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5610,5610,27744,4.5,1,"Facing Windows (Finestra di fronte, La) (2003)",2003.0,7.3,10641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5611,5611,27746,3.0,1,Ginger Snaps: Unleashed (2004),2004.0,6.4,12752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5612,5612,27751,5.0,1,'Salem's Lot (2004),2004.0,6.2,9613,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5613,5613,27762,2.5,1,Comic Book: The Movie (2004),2004.0,5.9,1245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5614,5614,27768,3.75,2,Intimate Strangers (Confidences trop intimes) (2004),2004.0,7.0,4770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5615,5615,27769,3.0,1,Down to the Bone (2004),2004.0,6.7,2125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5616,5616,27772,2.5833333333333335,6,Ju-on: The Grudge (2002),2002.0,6.7,40953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5617,5617,27773,4.089743589743589,39,Old Boy (2003),2003.0,8.4,508754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
5618,5618,27776,4.5,1,Red Lights (Feux rouges) (2004),2004.0,6.7,2542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5619,5619,27778,3.0,1,Ginger Snaps Back: The Beginning (2004),2004.0,5.9,10040,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5620,5620,27784,1.5,1,One Missed Call (Chakushin ari) (2003),2003.0,6.2,16665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
5621,5621,27788,3.0,8,"Jacket, The (2005)",2005.0,7.1,107946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
5622,5622,27790,3.5,4,Millions (2004),2004.0,6.8,24449,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5623,5623,27793,1.5,2,Starship Troopers 2: Hero of the Federation (2004),2004.0,3.5,21882,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
5624,5624,27801,4.0,12,Ong-Bak: The Thai Warrior (Ong Bak) (2003),2003.0,7.2,70696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5625,5625,27802,3.0,1,Infernal Affairs 2 (Mou gaan dou II) (2003),2003.0,7.3,16692,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5626,5626,27803,4.0,8,"Sea Inside, The (Mar adentro) (2004)",2004.0,8.0,76989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5627,5627,27808,3.3636363636363638,11,Spanglish (2004),2004.0,6.4,78424,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5628,5628,27815,3.909090909090909,11,"Chorus, The (Choristes, Les) (2004)",2004.0,7.9,56869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
